Date;U_WMT;U_JNJ;U_JPM;U_PG;U_DIS;U_KO;U_BAC;AT_CMCSA;U_PFE;U_MRK;U_ABT;AT_PEP;AT_INTC;U_XOM;U_CVX;U_TMO;U_MCD;U_DHR;U_MDT;U_NEE;AT_TXN;U_BMY;U_LLY;U_UNP;U_BA;U_IBM;U_RTX;U_WFC;AT_AMD;U_LOW;U_MMM;U_CAT;U_GE;U_AXP;U_CVS;U_SPGI;U_TGT;U_PH;U_MO;AT_AMAT;U_DE;AT_ADP;U_CL;U_SHW;U_SO;U_TJX;U_APD;U_BDX;U_DUK;U_TFC;U_ECL;U_ITW;U_MMC;U_PNC;AT_ADI;U_COP;U_F;U_HUM;U_NEM;U_PGR;U_ETN;U_NOC;AT_AEP;U_EMR;U_GD;U_KMB;U_BAX;AT_EXC;U_LHX;U_SRE;U_BLL;U_BK;U_ES;U_LUV;U_SYY;AT_WBA;AT_XEL;U_AIG;U_CMI;U_GIS;U_PPG;U_TT;U_VFC;U_AFL;U_ADM;U_DTE;U_ROK;U_SLB;U_TRV;U_WEC;U_AME;U_CLX;U_ED;U_GLW;U_HPQ;U_KR;U_MSI;AT_PCAR;U_PEG;U_SWK;U_BFB;U_EIX;U_FRT;U_HRL;U_K;U_PPL;AT_VTRS;U_WMB;U_GWW;U_ETR;U_EFX;U_HAL;U_HSY;U_LEN;U_MKC;AT_NTRS;AT_SWKS;U_STT;U_CMS;U_IP;U_IFF;U_MTB;U_NUE
01.06.2017;189425.1;12726.26;8760.21;8953.22;7461.89;10794.07;2284.97;216325.4;13480.72;9855.27;52429.9;23299.62;129145.7;20965.42;15112.36;13890.92;15970.51;17367.86;30645.9;17706.77;8135.79;12709.55;6375.74;24824.2;69975.31;2401.1;34257.61;19670.85;2539.28;25753.96;7555.76;5845.57;7496.53;5333.25;12281.8;54091.97;27248.3;17486.94;173277;127946.3;11871.47;18214.69;14751.31;60961.23;19973.37;99519.88;19664.5;14898.8;13154.1;8894.3;12871.25;32262.67;17312.31;19113.44;94322.31;8664.93;2852.68;160706.4;908.41;140712.4;18151.59;93567.75;5976.32;5857.57;115273.7;27810.59;4577.51;7949.84;14563.05;19047.17;43482.12;16922.84;7283.84;582830.3;52740.12;135875;9727.05;399.84;7622.56;15720.78;27241.69;8908.23;45437.48;186755.3;18503.86;14652.99;69473.31;5500.81;8527.65;25993.2;15604.77;10950.7;24923.82;1893.75;6280.32;24637.58;2402.32;42174.07;13381.52;11073.55;43754.02;14449.03;68159.31;70412.25;16747.01;13195.09;134305.2;3837.46;7833.39;4063.35;98100.63;2110.24;47129.08;21059.04;13760.31;31557.54;29742.98;75280.13;1432.25;2394.99;3052.7;43300.7;93887.19
01.07.2017;178863.3;13133.4;9834.94;8913.6;7410.17;10637.96;2491.95;199995.8;13938.18;9777.86;55398.28;22943.85;119635;21329.13;15406.57;13870.22;15982.04;17024.78;31617.83;17422.27;7628.62;13115.1;6591.75;24700.73;74185.31;2446.87;34339.19;21068.36;2822.71;25059.13;7758.38;5918.6;7485.07;5797.9;12647.33;54852.34;25774.75;17687.71;172671.6;114066.9;11953.07;18152.72;14222.35;63531.41;18687.05;93842.44;19688.48;15094.88;12683.66;9670.09;12825.68;32582.77;17460.03;20047.39;87809.75;8819.46;2890.18;163680.2;852.74;145813.1;18214.36;93600.38;5710.65;5956.44;113645.8;27681.54;4595.82;7757.21;14089.01;18240.66;44584.39;18496.64;7057.2;601167.9;48113.45;129178.8;9280.12;398.01;7752.11;15073.37;27603.54;9132.43;49241.55;192879.7;18344.57;14111.19;70236.75;5279.3;8710.06;25145.55;15551.37;10790.2;24069.43;1923.11;5863.13;19180.66;2444.78;44365.88;12668.04;11357.06;39974.55;13669.18;71324.19;70910.56;15787.29;12766.23;131758.9;4149.4;8362.75;3890.38;98186;2036.19;43393.58;21314.52;12694.4;34887.04;26334.47;83139.06;1381.78;2532.78;2994.35;44831.37;94176.5
01.08.2017;191062.8;13094.86;9864.63;9327.18;7684.95;10861.37;2468.73;210318.8;13633.2;9724.62;56204.54;23039.25;129968.1;20827.73;16055.88;13954.52;16143.43;16329.73;29888.36;18289.51;8208.13;13168.32;6565.44;22891.5;89445.31;2285.19;33439.08;20426.26;3185.14;25058.94;7512.5;6303.36;6936.99;5829.33;12584.02;58206.27;27835.75;18049.76;151750.9;122661.6;12342.42;20697.86;13867.59;60628.52;19032.16;92727.88;20320.24;15604.43;12966.84;10032.83;12679.99;31633.16;17712.29;20871.27;91086.31;8696.67;2772.77;158076.9;988.84;155520.8;17263.54;96121.06;5844.72;5927.77;112332.3;26228.82;4631.68;8343.76;14882.94;18754.05;44080.5;19254.92;7113.27;539666.1;50390.03;134138.9;9687.41;411.78;7473.08;15216.12;26230.98;8638.05;53364.22;198954.8;19158.71;14305.06;70551.56;5440.11;8837.97;25968.51;15655.54;10806.38;24717.69;1884.18;6390.68;20035.86;2593.42;44392.36;13427.53;11172.02;40745.37;13970.27;74286.81;71258.25;15488.81;12876.28;131012.1;4269.18;7665.81;3924.97;104055.4;1977.04;42990.73;21663.17;12487.95;31241.97;28803.85;85439.38;1401.01;2459.44;2987.02;44926.87;91425
01.09.2017;187169.8;13031.21;9723.6;9473.59;7052;10880.38;2444.61;214072.6;14131.93;9710.93;58525.91;23184.3;126399.9;20086.43;15922.45;14791.94;16846.81;16816.67;28646.59;18860.51;8291.51;14057.78;6423.82;23811.36;90321.81;2289.92;33365.81;19391.62;3064.33;24035.07;7570.19;6592.05;6855.18;5890.88;12302.97;58020.38;27828.3;17939.65;147209.9;125725.3;11110.28;19026.5;13790.23;61960.55;19155.34;95319.25;19874.05;15445.43;13395.88;9772.9;12816.99;31138.02;17512.14;20267.91;97351;8597.56;2874.06;177243.2;1033.77;150255.6;16786.97;98006.63;6136.72;5860.56;114315.7;26556.44;4760;8196.11;15820.75;19319.18;42255.56;18760.2;7309.54;506659.4;50763.79;134948.8;10051.93;381.72;7615.2;14808.15;26214.8;8497.23;54268.99;204998.5;18814.09;14990.96;71224.5;5033.34;8201.16;27015.23;16064.58;11200.06;25300.84;1855.25;6464.14;18357.48;2478.34;43778.19;13801.34;11477.45;44243.04;14161.54;70859.88;64537.35;15150.17;13043.03;107179.4;4045.76;7455.88;4077.58;101011.6;1820.09;43236.85;21005.72;12604.63;31693.38;29251.16;85056;1464.85;2462.24;3061.83;40858.33;88785.44
01.10.2017;187360.8;13050.11;10268.63;9395.78;6938.06;10732.91;2599.87;197962.5;15009.97;9890.27;61384.74;21839.36;140628.4;21413.81;17191.74;15244.43;16546.37;17510.2;28096.21;18430.95;9005.74;15151.43;6926.78;26021.59;96207.25;2330.93;33269.61;21103.65;2952.82;26011.97;7912.32;6950.97;6766.95;6191.79;12752.97;59454.66;29149.92;19408.27;147271.5;145183.4;12236;19477.06;14109.35;64811.33;19504.64;96662.5;20767.8;15279.31;12975.96;9956.58;12640.47;34130.56;19007.65;21625.08;99561.75;9777.2;3061.44;168101;1014.91;161345.4;18172.01;105687.9;5877.2;6298.04;119299.8;25415.94;4831.13;8327.11;17141.16;18802.99;43529.02;19233.41;7108.01;543549.8;51731.71;127272.6;9715.36;391.09;8091.63;14281.65;27821.43;9032.14;54743.12;202698.8;19001.34;14462.14;78305.31;5507.68;8487.82;26380.6;17002.63;10510.1;24433.28;1935.47;6763.66;16343.25;2434.54;48471.09;13954.2;12434.17;44625.31;13732.68;69108.56;66624.56;14518.23;12706.36;109963.2;4085.12;8294.83;3931.48;76912.63;2130.3;44559.21;21435.91;13080.55;32954.56;28339.57;88327.06;1404.34;2572.99;3222.12;44255.88;90275.25
01.11.2017;210025.6;13921.3;10762.99;8963.13;6880.39;10972.48;2793.7;188882.3;14672.89;8479.13;62049.78;22041.5;168257.1;22001.42;16967.75;15455.34;17538.35;18803.42;28909.75;19264.95;9741.26;14677.35;6649.23;26414.42;97150.56;2448.06;33988.3;21385.19;2509.08;25861.85;8560.16;7640.9;5513.81;6575.97;10966.33;59092.31;29135.07;20050.59;151485.9;155302.8;12906.97;20560.3;13722.58;71364.06;20671.58;91816.25;21956.43;16195.49;13514.31;10461.16;12700.46;35257.94;18618.93;22038.09;105559.6;10179.38;3166.05;175291.6;956.24;160588.6;19102.41;107244.7;6175.94;6384.74;115695.1;24346.89;4910.68;8765.95;17701.3;19240.16;44939.29;18602.45;7378.77;524133.9;53569.56;111338.6;10098.96;408.8;8258.88;14479.02;29054.59;8788.17;60276.71;208435.8;18109.67;14854.1;84571.5;5107.23;9186.42;27770.14;17109.49;10460.21;25846.08;2029.8;7217.48;17112.91;2568.41;47181.54;14825.58;12958;46097.29;14103.64;67810.31;65502.92;14585.36;12443.61;125104.8;3913.83;8902.99;4407.35;78332.31;2014.26;43695.38;23132.47;13153.71;33278.76;30844.36;84577.25;1454.26;2588.24;3307.98;45871.02;94704.5
01.12.2017;232499.4;14005.98;11175.72;9321.07;7312.55;11102.24;2863.69;201184.6;15264;8560.33;64324.93;23533.91;161883.8;22097.13;17661.18;15296.96;18330.59;18987.59;29255.33;19903.89;9825.17;14932.36;6887.3;28286.93;102542.4;2484.21;34190.12;21529.02;2492.82;27256.55;9013.63;7934.11;4924.42;6718.07;11939;62875.94;29760.75;20682.66;160570.4;144960.4;14413.29;20266.33;14204.89;71393.88;20517.41;99686.69;22192.58;17617.64;13784.29;10545.64;13050.7;37474.06;19215.31;22691.48;99592.25;10109.04;3225.01;177384.3;996.43;176384.2;18347.15;109599.8;6498.41;6499.5;116280.4;26185.13;5021.59;9203.31;18513.15;19875.28;41928.87;19610.91;7702.5;581702.1;55710.04;119384.6;10535.91;378.58;7936.14;15711.82;29170.67;8655.64;61685.89;217777.6;18352.81;15518.14;82892.56;5142.99;9375.01;28896.71;18340.86;11409.65;26963.34;2054.04;7197.31;21137.9;2638.46;46464.43;15891.61;13627.19;50479.98;14403.26;73850.25;77172.13;15399.84;12217.91;129416.4;3981.8;9996.54;4445.04;80851.44;2014.73;45722.36;25847.42;13548.91;34942.34;28408.28;87538.63;1515.18;2516.33;3450.28;46677.85;92288.56
01.01.2018;237085.8;13979.96;11405.01;9477.87;7529.77;11080.5;3008.4;209665.6;15209.41;8695.5;65577.38;24166.7;167246.1;22144.79;18500.57;15124.35;18251.07;18813.32;29232.53;19742.11;10559.18;14469.56;6817.88;30438.75;111433.4;2462.7;36310.64;23241.38;2388.27;30075.08;8797.58;8834.49;4839.08;6817.62;11522.6;64098.12;32631.3;22068.14;168716.4;142754.3;15102.08;20992.73;14673.59;74099.13;19305.07;101155.3;22658.01;16719.91;13066.57;10571.15;13021.18;38101.54;18386.25;23220.94;103825.5;10724.49;3201.94;170480.8;1007.37;185335;18656.48;112262.7;6189.64;7001.86;116745.3;26430.07;4956.41;8670.87;18356.35;17773.8;39934.77;19398.42;7492.3;636686.7;58554.35;121339.6;9943.54;378.7;8495.49;16499.35;29394.62;9001.53;63991.59;218225.1;18015.69;14858.56;85456.06;5396.53;9386.04;27764.08;18460.9;12153.19;25788.51;2063.07;7109.74;22603.64;2576.62;48230.14;15549.05;13704.73;57279.36;11385.35;74557.88;76374.56;15864.24;10543.41;143641.4;4188.61;10821.98;4230.37;84424;2296.06;46752.05;26128.38;13493.36;35740.22;26385.27;89876.5;1440.85;2620.82;3418.94;47096.51;103008.1
01.02.2018;253339.7;14009.98;12528.05;8923.57;7738.48;11459.67;3312.09;220139.1;15608.33;9250.27;71788.5;24243.28;172644.6;23582.45;18556.73;17711.46;18227.74;20645.6;30763.84;19761.06;11192.19;14924.52;6652.39;30048.34;134871.8;2606.85;39370.44;25244.89;3078.27;33737.4;9267.42;9137.38;4442.53;6888.81;12600.12;68865.75;37492.24;21392.54;165219.7;148786.1;16196.31;21571.34;14335.02;74476.81;17815.75;105970.9;23032.24;18864.77;11937.17;11842.58;13439.44;39524.21;19299.09;25738.56;106880.9;11595.89;2869.94;192265.9;1083.62;180019.4;20746.21;125412.7;5707.57;7292.21;129754.1;25825.5;5363.57;8325.44;20433.67;17708.98;40462.31;20795.82;7134.17;586685.6;60122.88;127087.4;9261.48;407.88;9098.12;16240.02;29595.91;9749.39;69716.19;222973.5;19085.49;14147.26;86692.06;6046.77;10379.72;26163.36;19846.68;11533.14;23906.36;2043.72;7884.68;24876.36;2827.03;50700;15298.46;13468.9;57371.12;11115.3;66103.38;71916.94;15943.59;10638.79;146153.7;4352.09;12190.7;4008.43;88884.31;2561.04;42740.39;25978.27;14236.15;38205.44;28663.93;101588.8;1345.2;2789.54;3315.43;53117.5;107544.4
01.03.2018;213869.4;12816.26;12159.29;8180.37;7183.78;10488.8;3220.37;192023.9;15099.78;8298.36;67874.63;21950.95;174490.9;20112.49;16722.06;16345.42;16615.66;19455.83;28345.6;19506.98;10831.25;15611.34;6220.41;29306.3;132817.8;2494.06;37287.39;22084.94;2764.63;28572.52;8697.02;8460.98;3920.1;6554.01;10738.64;71898.25;37387.63;19678.72;147499.9;159651.1;15131.03;20383.68;13461.19;71808.81;17888.27;110043.1;22209.21;17037.03;11875.42;11531.79;12490.36;36181.05;18566.16;25227.51;102985.9;10584.83;2704.37;185359.3;1023.21;194164.3;18793.43;124198.3;5574.8;7038.22;126262.7;24423.61;5096.73;8204.04;19810.34;17893.5;41779.96;20076.1;6706.07;564311.6;57669.09;117981.1;8922.52;358.94;7788.03;14188.98;28066.13;8666.46;63732.16;219201.3;18685.62;13673.51;77018.25;5259.52;9616.46;25147.38;18896.5;10665.26;22853.67;1842.78;7901.59;22711.4;3032.39;47017.54;14579.88;12352.75;57731.88;10942.46;65092.91;68287.31;15614.54;9620.23;138141.5;3761.37;11769.48;3992.22;79827.63;2162.63;40553.71;23712.82;14132.88;37092.69;29709.28;96294.31;1300.92;2661.44;3100.14;52015.77;109407.6
01.04.2018;206609.1;12542.37;11561.13;8045.24;6909.93;10397.05;2998.38;176153.3;14853.98;8304.02;67205.06;21733.71;178430.1;19582.93;16751.91;16193.43;16831.22;19510.42;28213.87;20670.55;10233.41;14734.4;6155.36;30376.68;122467.8;2433.41;35335.73;19788.2;2214.03;27477.82;7993.26;8103.91;3668.45;6268.82;9761.53;70801.88;34790.21;18488.89;144531.7;147957.8;14707.55;20405.22;13713.37;69159.31;17981.82;107014.4;21767.72;16716.47;12117.46;10907.31;13039.86;35083.77;18373.28;23987.08;104034.8;11411.89;2854.17;193265.6;1058.27;200951.1;18490.42;126790.9;5800.78;6704.42;126107.1;23666.97;4875.37;8497.2;20762.07;18455.69;41134.75;18137.57;7018.34;529744.8;56602.21;106048.5;9371.5;339.61;7683.47;12370.81;27346.22;8435.11;63630.14;214900.1;19147.66;14194.04;73870.56;5119.2;9378.78;26269.16;19052.93;10576.5;23613.52;1753.89;7195.92;19254.23;2995.28;43864.43;15203.01;12185.03;56690.52;11469.12;65475.59;70671.88;14847.61;9700.04;134237.3;3412.05;12732.81;4150.58;82554.56;2173.94;40238.56;23493.72;13747.58;36425.48;26905.31;89894.38;1382.3;2331.72;3019.89;49742.45;97586.13
01.05.2018;211101.2;12688.38;11719.19;7551.36;7007.98;10377.56;3063.85;169437.2;15002.3;9038.23;68232.5;20125.76;194515.1;20580.54;18635.45;16797.67;17441.64;20482.89;29499.29;20778.76;10513.01;12602.25;6429.39;30292.23;125164.5;2351.2;34042.27;20254.48;2585.75;27081.61;7331.6;8175.16;3928.49;6816.22;10958.07;72091.69;35844.31;18643.17;133830.9;142418.8;13113.96;21395.77;12783.11;67699.63;18632.6;111012.9;22593.65;18316.02;12546.52;11365.62;14320.78;33050.27;18577.29;23626.33;104163.8;12908.86;2999.8;203242.1;1056.92;203269.4;17578.87;112736.4;5899.33;6977.53;114158.3;22809.49;5391.88;8916.95;19741.07;18712.09;41526.11;19685;7147.54;516096.7;61554.99;109947.6;9725.93;360;7419.66;12352.5;27007.74;8717.13;70008.81;227052.9;20397.9;14376.13;73114.25;5515.96;9117.95;27272.87;17674.87;9681.13;24495.93;1740.26;7427.39;20478.3;3108.76;43299.19;15809.66;11404.15;59086.35;11908.98;66489;76629.69;13819.66;9969.67;131657.1;3610.96;12976.75;4273.69;81175.69;2473.45;37866.71;22303.26;13931.95;38041.84;25336.09;90985.5;1444.95;2330.81;3199.14;50541.58;98417.69
01.06.2018;201686.9;12300.55;11678.25;7707.72;6958.96;10506.7;3020.02;165209.1;15511.59;9440.42;72397;20541.45;209376.1;22106.5;18644.63;16886.16;17092.68;20421.98;31982.76;20760.94;11741.21;12707.49;6947.18;33698.23;136161.3;2327.08;36204.75;21234.78;3345.44;31282.91;7554.34;8690.28;3942.47;6793.4;10324.76;76185.06;37028.34;19252.74;133090.5;146720;14859.65;23904.55;12328.81;70063.56;18230.19;120662.1;22739.65;17628.7;12100.67;11471.09;13977.19;33729.63;18335.64;23590.57;115346.8;13470.77;3119.69;199448.4;1041.29;209753.9;18467.71;121532.4;5717.85;7267.93;117728.3;22292.34;5602.87;9181.36;19934.66;17478.69;38987.03;20106.38;6734.64;496794.3;63818.55;106285.5;9327.72;340.7;7001.41;12083.04;25875.8;8954.5;70774.56;228348.1;19999.15;13832.58;78484.38;5561.12;8992.75;26516.44;18938.09;9981.12;23365.68;1825.97;7720.13;20299.18;3126.81;43073.79;16020.02;11480.38;59192.82;11058.34;67128.75;75929.56;15140.54;9319.78;131860.8;3711.11;14319.94;4262.85;82359.75;2314.97;37590.6;21355.85;13374.41;37987.95;28233.95;91031.69;1397.89;2541.07;2792.89;48526.36;107287.7
01.07.2018;204141.5;12333.01;11320.58;8198.83;7377.08;10755.61;2904.97;176307.7;15545.83;9498.32;70761.38;22442.95;184139.5;22087.59;18704.84;16400;16846.74;19954.88;31327.3;21664.04;11274.84;13200.19;7029.88;32815.18;128282.9;2292.82;35980.29;21867.67;3522;30969.53;7400.29;7714.94;3772.09;6845.26;10502.02;77706.38;38538.97;17400.04;135096.3;128295.7;13742.54;24412.69;12700.51;73831.75;19343.8;126653.9;21773.04;18783.87;12685.98;11031.22;13688.76;31992.26;18748.27;22095.02;113428.3;13529.95;2957.18;206074.1;1015.58;200716;17994.61;113754.1;6006.83;7071.39;108412.8;23426.29;5683.79;9609.18;19057.32;19511.55;37926.45;19648.67;7123.27;504027.8;66306.5;103360.4;9723.8;343.14;6448.92;12321.3;26045.76;9117.24;71077;215723.6;20642.66;14450.2;73690.06;5297.12;8563.33;27720.57;18385.47;11065.09;24231.77;1810.29;7827.29;23457.95;3354.12;41630.47;16583.21;10788.59;52590.23;11716.41;71192.88;77626.81;16511.56;10094.16;124357.9;3761.7;14162.73;4333.09;89522.75;2105.41;38517.73;21583.39;15393.01;37509.49;27140.61;87327.75;1480.51;2377.31;2797.94;47251.25;103098.8
01.08.2018;214445.8;13454.93;12527.67;8540.37;7975.6;11404.63;3210.05;188160.8;17231.78;10288.54;75481.63;23278.95;179040.8;21717.48;18876.46;18660.91;16852.11;20741.84;33051.59;21521.75;11416.03;14361.69;8081.16;34030.8;134649.7;2352.49;38820.61;22384.07;4293.31;32131.73;7836.69;7890.68;3735.41;6900.8;10406.73;75200.06;40156.41;18466.84;140440.2;134727.4;13815.56;24005.39;13078.75;79547.56;19830.49;128655.6;22690.23;19656.62;12891.15;11020.44;14124.1;32121.51;19025.16;23733.27;113110.3;14222.78;2674.94;219412.2;985.56;203336.6;19781.34;110818.8;6028.27;7260.81;113970.9;25071.05;5606.72;9407.59;21402.11;19403.47;41712.74;19455.8;7210.17;552729.1;65777.81;112338.7;9757.45;353.62;6813.18;12927.87;27834.06;9931.81;79888.31;235037.6;21957.08;14899.22;81028.75;5414.9;9023.02;27886.51;19640.82;11197.09;24058.55;2149.36;7878.65;23848.64;3480.5;43757.82;15543.68;11786.32;56530.5;12125.61;71329.81;76606.88;16468.86;10023.91;127311.6;4236.49;15812.04;4353.84;90236.13;1991.31;40313.53;21421.37;15697.95;39399.02;26463.91;81058.19;1481.13;2411.81;2997.66;48215.22;107757.4
01.09.2018;234325.3;13754.02;12410.69;8783.93;7908.54;10957.2;3177.18;196612.1;17919.01;10775.55;77881.94;22951.1;178727.9;21881.67;18002.96;19074.96;17530.84;21055;35311.44;21945.68;11560.02;14585.72;8697.7;34731.47;131495.1;2427.39;38098.74;22873.41;5847.55;35670.94;8036.72;7908.34;3650.77;7353.92;12217.23;78937.44;44849.71;19660.08;141504.1;121387.1;13999.56;26565.04;13144.07;82853.94;18287.63;147329.1;23285.35;20589.93;13067.9;11227.14;14688.28;32054.58;19387.11;23491.06;116986.7;14543.64;2561.46;229840.1;839.24;226889;20128.61;110373.8;6204.61;7865.01;112453.3;25785.2;5746.3;9868.54;21216.72;19602.74;44523.29;19043.16;7534.84;601046.8;73378.5;116652;10106.61;341.92;6968.86;13194.57;28162.76;10326.35;80614.56;233861.9;23158.07;15355.15;79943.75;5130.59;9207.73;28992.02;19676.62;12100.14;24636.58;2200.98;8440.19;26304.84;3695.26;47006.73;16100.36;11445.87;55761.66;12061.39;74543.06;83472.31;17161.49;10445.38;132845.4;4168.86;16434.91;4495.94;96820.06;1888.57;42286.05;21392.38;16689.6;38749.95;25631.98;80723.81;1535.23;2374.03;2950.34;49490.33;102524.6
01.10.2018;230756.4;14264.6;12293.71;8860.17;8206.46;11462.01;3060.51;188798.6;19105.84;11314.5;86364.56;22870.11;171420.9;23421.05;18904.17;19839.6;18010.63;22257.14;36626.02;21544.44;11080.75;14959.09;8858.24;37885.95;146647.4;2535.44;40765.94;20436.66;7299.56;37415.95;8085.11;8673.26;3443.24;7487.14;12908.95;76024.69;45346.91;20697.94;147779.6;108181.8;14753.89;27415.48;13274.7;83112.19;18036.99;150356.8;23881.27;20848.24;12796.06;10507.79;15404.06;33270.52;19109.92;22255.46;109341.4;15823.12;2518.23;233753.9;824.66;237539.6;21172.08;117773;6132.82;7958.29;119488.9;25570.71;6011.33;9800.8;22101.23;19373.27;46649.52;18951.88;7485.71;604968.7;71622.94;123287.8;9988.73;343.39;7273.07;12236.74;27961.49;10586.39;82163.69;238514.8;23024.83;15182.01;83058.25;5043.46;9077.13;28593.04;20415.08;12555;23650.25;2317.24;8814.95;24008.39;3705.58;47405.21;16342.31;12051;54728.56;12507.86;71979.38;83792.13;16707.29;10482.52;123848.6;3943.44;16524.49;4337.81;94521.88;1952.35;42757.2;19525.16;17724.01;37579.14;25674.09;79869.06;1523.07;2319.72;3151.64;46009.39;106112.8
01.11.2018;245863.1;14380;11886.05;9571.86;8196.58;11836.39;2870.58;202788.3;18846.89;11566.01;82068.88;23035.36;177952.9;22018.14;16895.06;18654.07;18897.82;20471.12;33703;21993.42;10121;12638;8879.64;33938.24;139274.6;1936.04;36906.89;20949.04;4697.55;32117.52;7324.19;7148.93;2728.39;7245.43;12165.84;69680.75;43173.61;17840.73;155961.1;99745.06;13755.37;25627.67;11970.95;72356.69;18755.46;147556.8;21899.5;18465.19;13135.46;10692.52;14947.02;30093.15;19474.85;21394.18;104145.9;13838.04;2554.9;221625.4;871.12;231962.3;18015.03;101003.8;6311.88;7170.04;104199.9;23866.75;4873.2;9854.98;19667.82;18729.93;50625.56;17458.63;7628.07;499564.9;70758.19;135946.6;10274.91;278.96;6988.03;12853.79;27194.62;10089.36;74863.75;216817.8;22386.14;15608.1;76586.25;4230.31;8811.79;29120.72;18345.66;12911.02;23606.55;2174.05;8432.74;24492.73;3578.1;40631.08;16559.42;10104.29;50498.06;12626.36;71501.88;93099.5;15299.28;10924.03;110099;3671.14;13299.43;4464.75;75695.56;1653.68;45155.03;18250.61;19479.6;34167.79;25123.83;65344.88;1526.73;2139.14;3327.81;45816.62;99033.13
01.12.2018;241389.8;15025.45;12241.61;9970.38;8171.16;12417.96;2945.93;209200.5;20002.05;12530.89;86888.88;24578.49;186176.3;22393.04;18514.45;20116.63;20154.65;22124.77;36353.59;23691.74;10491.2;12916.79;9807.21;36425.24;138718.3;2103;35958.12;21386.62;5508.36;31079.23;8008.86;7965.86;2224.29;7824.85;13001.31;70806.56;37422.95;19700.22;136511.8;108796.6;15863.91;26809.84;12704.19;76236.75;20091.19;130138.4;23485.2;19916.16;14571.09;11114.1;15611.54;32410.51;20515.6;22409.96;111252.4;13744.56;2640.15;230335;902.64;224469.9;19055.63;97131.25;6834.97;7108.58;106051.5;25478.43;5361.66;10573.98;18811.1;19819.18;53040.3;18604.9;8364.23;533098;66076.44;146576.2;11222.48;279.34;7551.82;12035.92;28292.28;10825.18;73025.63;234369.9;21680.42;16592.57;79105.44;3791.4;9157.36;31558.32;19487.93;13881.88;25583.64;2205.42;8246.79;24966.67;3867.46;42185.96;17269.68;11188.06;52479.43;10554.37;76955.56;97532.81;15221.67;11077.14;115768.6;3664.01;14791.37;4773.3;74711;1553.32;46134.62;18072.41;20324.79;35878.9;20733.95;68324.38;1644.2;2220.32;3227.43;47369.17;100980.4
01.01.2019;228950.3;13261.98;10647.06;9820.8;7802.05;11833.18;2557.89;182963.6;18984.33;12173.33;84619.25;23003.76;174291.9;18800.55;16691.7;17879.07;19306.58;21033.71;33672.56;22566.16;9799.53;12601.63;9575.52;32043.91;124282.3;1907.65;30977.51;18169.16;4288.67;30443.08;7309.87;7284.79;2158.76;6638.16;10712.35;64972.31;34189.7;16771.84;123016.9;92905.63;14664.93;23983.45;11859.37;71702.69;18580.86;120322.3;22714.2;17826.45;14031.3;9490.69;14464.84;29683.09;18362.73;19278.51;102115.3;12400.14;2103.87;198222.6;945.53;202698.3;16771.69;90975.81;6523.38;6168.13;91823.31;25874.39;5099.77;10260.04;17737.49;18567;48981.59;17293.3;7973.45;457117.6;61759.44;116881.2;10524.52;257.18;6619.17;11293.46;26160.63;9398.39;63165.22;231775.4;18963.43;15481.62;66852.63;2987.99;8480.73;29945.59;17373.07;12945.45;24081.32;1995.38;7095.12;23070.69;3340.14;40821.92;16275.29;9848.98;51139.39;10624.29;68493.13;91407.56;13748.21;10220.31;93022.25;3188.43;13167.17;4678.72;67564.88;1271.79;45393.45;16224.14;18756.62;30495.09;18916.27;59348.39;1559.4;1894.15;3073.11;40222.77;86159.81
01.02.2019;230695.3;13791.23;11423.15;10496.17;7919.45;12170.55;2946.14;197686.7;18807.6;12179.7;85051.13;23359.81;180976.9;20931.78;18161.56;19448.15;19214.16;22294.27;32691.55;23085.46;10655.96;12204.85;10003.32;37014.05;149304.5;2250.51;34614.05;19462.45;5694.21;32176.55;7640.57;7552.19;2905.91;7207.14;10745.35;74106;36817.69;18486.81;122543.6;111549.1;16111.08;25904.03;13049.39;75996.19;20514.25;131510;23543;19574.91;14271.93;10706.6;15604.55;31496.55;20884.77;20396.85;119616.3;13659.04;2439.44;211936.6;923.43;229523.1;18681.89;101399.6;6904.8;6880.43;99281.19;25374.8;5588.68;10796.93;20256.18;20036.03;55426.54;19433.71;8476.08;561857.4;63054.54;122953.6;11137.57;285.96;7266.53;12986.12;27066.52;10413.13;74578.13;243883.1;20777.84;16472.56;75049.31;3690.26;8958.06;31480.49;18838.36;12665.92;24150.6;2185.6;7719.32;23548.88;3436.83;46408.69;17044.5;10511.12;51107.15;10590.6;76692.13;90395.25;14155.77;11237.65;104429.4;3966.38;13639.08;4828.75;78309.44;1536.87;44376.99;19556.84;16577.05;32297.29;20875.08;66970.38;1638.23;2174.8;3241.33;46087.71;102240.9
